Number;Age;Language;CulturalProfile;Gender;Province;Income;Favoured_Product;JoinYear;Overdue;CurrentMOP;ClusterGroup
2932;27;English;2;Male;KZN;G;Product3;2012;1;Cash;2
2933;27;English;2;Male;KZN;I;Product3;2012;1;Cash;2
2934;27;English;2;Female;KZN;G;Product3;2012;0;Cash;2
2936;27;English;2;Male;KZN;B;Product3;2012;0;Cash;6
2943;27;English;2;Male;KZN;I;Product3;2012;0;Cash;2
2949;27;English;2;Male;KZN;H;Product3;2010;0;Debit;5
2959;27;English;2;Male;KZN;;Product3;2013;1;Cash;6
2966;27;English;3;Male;KZN;;Product3;2010;1;Cash;6
2968;27;English;2;Male;KZN;I;Product3;2010;0;Cash;2
2974;27;English;2;Male;KZN;F;Product1;2008;0;Cash;2
2983;27;English;3;Male;KZN;;Null;2008;0;Cash;4
2988;27;English;1;Female;KZN;E;Product3;2011;0;Cash;2
2989;27;English;2;Female;KZN;H;Product3;2012;1;Cash;2
3011;27;English;2;Female;KZN;G;Product3;2012;0;Cash;2
3034;27;English;2;Female;KZN;I;Product10;2013;1;Cash;2
3049;27;English;2;Male;KZN;I;Product5;2011;0;Cash;2
3054;27;English;3;Male;KZN;G;Product3;2011;1;Cash;2
3064;27;English;2;Female;KZN;I;Product3;2012;1;Cash;2
3083;27;English;2;Male;KZN;I;Product3;2010;0;Cash;2
3093;27;English;2;Female;KZN;;Product3;2013;0;Cash;6
3099;27;English;3;Female;KZN;I;Product10;2011;1;Cash;2
3102;27;English;3;Female;KZN;E;Product1;2008;0;Debit;4
3108;27;English;1;Female;KZN;E;Product1;2008;0;Cash;6
3112;27;English;2;Male;KZN;C;Product3;2012;1;Debit;5
3113;27;English;2;Male;KZN;G;Product3;2012;0;Cash;2
3117;27;English;3;Female;KZN;G;Product1;2011;0;Debit;4
3136;27;English;3;Male;KZN;G;Product1;2012;0;Cash;4
3144;27;English;2;Male;KZN;A;Product3;2012;1;Debit;5
3146;27;English;1;Female;KZN;H;Product3;2011;0;Debit;5
3147;27;English;1;Male;KZN;D;Product6;2012;0;Debit;5
3156;28;English;2;Female;KZN;E;Product3;2010;1;Debit;5
3157;28;English;1;Male;KZN;E;Product3;2008;0;Cash;2
3167;28;English;2;Female;KZN;;Product3;2008;1;Cash;6
3187;28;English;2;Male;KZN;D;Product3;2010;1;Debit;5
3197;28;English;3;Male;KZN;;Product3;2012;1;Debit;5
3200;28;English;3;Female;KZN;B;Product1;2009;0;Debit;4
3201;28;English;1;Male;KZN;;Product1;2013;1;Cash;6
3209;28;English;2;Female;KZN;;Product6;2012;1;Cash;6
3221;28;English;2;Female;KZN;I;Product6;2012;0;Cash;2
3230;28;English;2;Female;KZN;I;Product5;2011;1;Cash;2
3233;28;English;3;Male;KZN;D;Product1;2010;0;Cash;4
3241;28;English;2;Female;KZN;A;Product1;2011;0;Debit;5
3247;28;English;2;Male;KZN;I;Product6;2011;1;Cash;2
3254;28;English;2;Female;KZN;H;Product3;2009;1;Cash;2
3284;28;English;2;Male;KZN;I;Product3;2011;1;Cash;2
3286;28;English;2;Female;KZN;E;Product1;2011;0;Debit;5
3288;28;English;1;Male;KZN;C;Product3;2011;0;Debit;5
3292;28;English;2;Male;KZN;A;Product3;2012;1;Debit;6
3307;28;English;2;Male;KZN;;Product1;2013;1;Cash;6
3308;28;English;3;Male;KZN;B;Product1;2011;0;Debit;4
3313;28;English;3;Male;KZN;H;Product1;2012;1;Cash;2
3316;28;English;1;Male;KZN;D;Product1;2009;0;Debit;5
3329;28;English;2;Male;KZN;;Product3;2009;0;Cash;6
3333;28;English;2;Female;KZN;G;Product3;2013;0;Cash;2
3335;28;English;2;Female;KZN;;Product6;2013;1;Cash;6
3344;28;English;2;Female;KZN;G;Product6;2012;1;Cash;2
3346;28;English;2;Male;KZN;;Product3;2010;1;Cash;6
3347;28;English;2;Male;KZN;;Product3;2013;1;Cash;6
3348;28;English;3;Male;KZN;C;Product3;2010;0;Debit;4
3349;28;English;1;Male;KZN;B;Product10;2008;1;Cash;6
3350;28;English;2;Female;KZN;I;Product6;2010;0;Cash;2
3354;28;English;3;Male;KZN;;Product1;2011;0;Cash;4
3361;28;English;2;Male;KZN;;Product3;2013;0;Cash;6
3365;28;English;1;Female;KZN;;Product3;2013;0;Cash;6
3367;28;English;2;Male;KZN;I;Product3;2011;1;Cash;2
3371;28;English;2;Female;KZN;F;Product3;2011;1;Cash;6
3373;28;English;2;Female;KZN;I;Product3;2009;0;Cash;2
3407;28;English;2;Female;KZN;H;Product3;2012;1;Cash;2
3409;28;English;2;Male;KZN;;Null;2013;0;Cash;6
3452;28;English;3;Female;KZN;G;Product3;2011;1;Debit;5
3468;28;English;2;Female;KZN;H;Product3;2010;1;Cash;2
3472;28;English;2;Female;KZN;G;Product3;2010;1;Cash;2
3490;28;English;2;Female;KZN;;Product10;2010;1;Debit;4
3491;28;English;2;Male;KZN;E;Product3;2009;1;Cash;2
3493;28;English;3;Male;KZN;;Product3;2013;1;Cash;6
3500;28;English;3;Male;KZN;C;Product8;2012;0;Debit;4
3502;28;English;2;Female;KZN;;Product5;2013;0;Debit;6
3518;28;English;2;Male;KZN;;Product3;2013;1;Cash;6
3530;28;English;2;Female;KZN;H;Product6;2009;0;Cash;2
3550;28;English;2;Female;KZN;H;Product3;2011;1;Cash;2
3551;28;English;1;Male;KZN;F;Product3;2012;0;Cash;6
3557;28;English;1;Female;KZN;I;Product3;2013;0;Cash;2
3559;28;English;2;Male;KZN;F;Product6;2010;1;Cash;2
3571;28;English;2;Female;KZN;F;Product3;2012;1;Cash;2
3573;28;English;1;Female;KZN;I;Product3;2009;1;Cash;2
3576;28;English;2;Male;KZN;E;Product3;2011;1;Cash;2
3577;28;English;2;Male;KZN;G;Product3;2011;1;Cash;2
3581;28;English;2;Female;KZN;H;Product3;2012;1;Cash;2
3589;28;English;2;Male;KZN;I;Product3;2010;1;Cash;2
3593;28;English;2;Male;KZN;;Product3;2013;0;Cash;6
3595;28;English;2;Male;KZN;H;Product3;2012;0;Cash;2
3597;28;English;1;Male;KZN;C;Product1;2012;0;Debit;5
3598;28;English;2;Male;KZN;H;Product10;2012;1;Cash;2
3630;28;English;2;Female;KZN;G;Product3;2010;1;Debit;5
3649;28;English;2;Male;KZN;G;Product3;2011;1;Cash;2
3660;28;English;2;Male;KZN;I;Product6;2011;1;Cash;2
3661;28;English;3;Male;KZN;H;Product1;2011;1;Cash;4
3664;28;English;1;Male;KZN;E;Product3;2010;0;Debit;5
3670;28;English;2;Male;KZN;;Product3;2010;1;Cash;6
3672;28;English;2;Male;KZN;H;Product3;2012;0;Cash;2
3675;28;English;2;Male;KZN;I;Product3;2012;1;Cash;2
3678;28;English;2;Male;KZN;;Product3;2013;1;Cash;6
3680;28;English;2;Male;KZN;A;Product1;2008;0;Debit;4
3716;28;English;2;Male;KZN;H;Product3;2012;1;Cash;2
3718;28;English;3;Male;KZN;E;Product3;2012;1;Debit;5
3723;28;English;2;Male;KZN;I;Product3;2009;1;Cash;2
3727;28;English;2;Male;KZN;I;Product3;2010;0;Cash;2
3728;28;English;3;Female;KZN;B;Product8;2008;0;Debit;4
3738;28;English;3;Male;KZN;;Product6;2009;1;Cash;6
3756;28;English;2;Male;KZN;;Product10;2010;1;Cash;6
3759;28;English;2;Male;KZN;F;Product3;2010;1;Cash;2
3767;28;English;2;Female;KZN;I;Product10;2011;1;Cash;2
3770;28;English;2;Male;KZN;;Null;2013;0;Cash;6
3778;28;English;2;Female;KZN;C;Product3;2009;0;Debit;5
3779;28;English;2;Male;KZN;C;Product3;2011;0;Cash;6
3781;28;English;3;Female;KZN;;Product3;2013;0;Debit;6
3787;28;English;2;Female;KZN;H;Product5;2013;0;Cash;2
3793;28;English;2;Female;KZN;;Product3;2013;0;Cash;6
3805;28;English;2;Male;KZN;;Product3;2011;1;Cash;6
3815;28;English;1;Male;KZN;D;Product3;2009;0;Debit;5
3836;28;English;2;Male;KZN;;Product3;2013;0;Cash;6
3838;28;English;2;Female;KZN;;Null;2012;0;Cash;6
3840;28;English;2;Male;KZN;D;Product1;2008;0;Debit;4
3841;28;English;1;Female;KZN;A;Product1;2009;1;Cash;6
3844;28;English;2;Male;KZN;G;Product3;2010;0;Debit;5
3849;28;English;2;Female;KZN;H;Product3;2010;1;Debit;2
3850;28;English;3;Female;KZN;F;Product3;2010;0;Debit;5
3853;28;English;2;Female;KZN;G;Product3;2013;0;Cash;2
3863;28;English;2;Female;KZN;;Product3;2013;0;Cash;6
3870;28;English;2;Female;KZN;H;Product3;2013;0;Cash;2
3871;28;English;2;Female;KZN;G;Product3;2010;1;Cash;2
3874;28;English;2;Female;KZN;G;Product3;2010;1;Cash;2
3877;28;English;2;Female;KZN;I;Product6;2013;0;Cash;2
3878;28;English;4;Female;KZN;;Product3;2013;1;Cash;6
3880;28;English;2;Male;KZN;;Product3;2010;0;Cash;6
3888;28;English;2;Male;KZN;G;Product3;2011;1;Cash;2
3897;28;English;2;Female;KZN;;Product10;2011;1;Cash;6
3899;28;English;2;Male;KZN;D;Product3;2013;1;Cash;6
3903;28;English;2;Male;KZN;;Product2;2013;1;Cash;6
3919;28;English;1;Male;KZN;A;Product1;2010;0;Debit;5
3921;28;English;2;Male;KZN;I;Product6;2012;1;Cash;2
3922;28;English;3;Female;KZN;C;Product1;2009;0;Debit;4
3925;28;English;2;Female;KZN;G;Product3;2012;0;Debit;2
3928;28;English;3;Female;KZN;H;Product6;2013;0;Cash;2
3934;28;English;2;Male;KZN;C;Product3;2010;0;Debit;5
3935;28;English;2;Male;KZN;;Product3;2012;0;Cash;6
3942;28;English;2;Male;KZN;;Product3;2010;1;Cash;6
3949;28;English;4;Male;KZN;;Product3;2013;1;Cash;6
3956;28;English;2;Female;KZN;F;Product3;2009;0;Debit;5
3957;28;English;2;Male;KZN;G;Product3;2010;1;Debit;5
3958;28;English;2;Female;KZN;I;Product1;2012;1;Debit;2
3964;28;English;2;Female;KZN;;Product3;2013;0;Debit;6
3966;28;English;1;Male;KZN;A;Product1;2010;1;Cash;6
3970;28;English;2;Male;KZN;I;Product6;2010;0;Cash;2
3974;28;English;2;Male;KZN;G;Product3;2012;0;Cash;2
3976;28;English;2;Male;KZN;G;Product3;2013;1;Cash;2
3987;28;English;2;Male;KZN;C;Product1;2011;0;Debit;4
4019;29;English;2;Male;KZN;E;Product3;2012;1;Cash;6
4022;29;English;2;Female;KZN;E;Product3;2009;1;Cash;2
4065;29;English;3;Female;KZN;H;Product6;2009;0;Cash;2
4071;29;English;2;Male;KZN;C;Product3;2010;0;Cash;6
4072;29;English;1;Male;KZN;G;Product3;2012;0;Debit;5
4073;29;English;2;Female;KZN;I;Product5;2008;0;Cash;2
4080;29;English;3;Female;KZN;I;Product1;2008;1;Cash;2
4084;29;English;3;Female;KZN;;Product3;2011;1;Cash;6
4086;29;English;3;Female;KZN;G;Product6;2011;0;Cash;2
4093;29;English;3;Male;KZN;;Product6;2013;0;Cash;6
4116;29;English;2;Male;KZN;;Product3;2013;0;Debit;6
4118;29;English;2;Female;KZN;C;Product3;2009;0;Debit;5
4124;29;English;3;Female;KZN;G;Product3;2009;0;Debit;5
4130;29;English;1;Female;KZN;F;Product3;2012;1;Cash;2
4138;29;English;1;Male;KZN;B;Product1;2008;0;Debit;5
4141;29;English;2;Female;KZN;H;Product3;2010;1;Debit;5
4142;29;English;2;Male;KZN;;Product3;2013;1;Cash;6
4151;29;English;2;Male;KZN;I;Product3;2012;1;Cash;2
4156;29;English;3;Male;KZN;E;Product1;2007;0;Cash;4
4167;29;English;2;Male;KZN;B;Product3;2009;1;Cash;6
4171;29;English;2;Male;KZN;;Product3;2013;1;Cash;6
4187;29;English;2;Male;KZN;;Product6;2012;0;Cash;6
4200;29;English;2;Female;KZN;C;Product1;2008;0;Cash;2
4207;29;English;1;Male;KZN;A;Product6;2007;0;Cash;2
4214;29;English;2;Male;KZN;;Null;2013;0;Cash;6
4218;29;English;2;Male;KZN;;Product4;2013;0;Cash;6
4224;29;English;1;Male;KZN;C;Product3;2011;1;Cash;6
4242;29;English;2;Female;KZN;;Product5;2013;1;Cash;6
4248;29;English;3;Male;KZN;G;Product3;2012;0;Debit;5
4252;29;English;2;Female;KZN;I;Product5;2012;1;Cash;2
4253;29;English;1;Male;KZN;I;Product1;2009;1;Cash;2
4259;29;English;3;Female;KZN;G;Product3;2012;1;Cash;2
4270;29;English;2;Male;KZN;;Product3;2013;1;Cash;6
4273;29;English;2;Female;KZN;H;Product3;2008;1;Cash;2
4280;29;English;2;Female;KZN;H;Product6;2009;1;Cash;2
4301;29;English;3;Female;KZN;G;Product1;2010;0;Debit;4
4307;29;English;2;Male;KZN;F;Product3;2010;1;Cash;2
4315;29;English;2;Male;KZN;D;Product3;2008;0;Debit;5
4322;29;English;3;Male;KZN;F;Product1;2011;0;Debit;4
4356;29;English;2;Female;KZN;I;Product3;2010;1;Cash;2
4357;29;English;3;Male;KZN;C;Product3;2010;0;Debit;5
4359;29;English;1;Male;KZN;C;Product1;2009;0;Debit;5
4369;29;English;2;Male;KZN;H;Product3;2011;1;Cash;2
4375;29;English;2;Male;KZN;B;Product1;2012;0;Debit;4
4387;29;English;2;Female;KZN;G;Product3;2009;1;Cash;2
4394;29;English;2;Male;KZN;I;Product5;2010;1;Cash;2
4396;29;English;3;Female;KZN;I;Product3;2008;0;Cash;2
4398;29;English;2;Male;KZN;G;Product3;2010;1;Cash;2
4410;29;Afrikaans;3;Male;KZN;G;Product8;2011;0;Debit;1
4411;29;English;3;Male;KZN;A;Product1;2007;0;Debit;4
4420;29;English;2;Female;KZN;I;Product6;2012;1;Cash;2
4427;29;English;2;Female;KZN;G;Product3;2010;1;Debit;5
4428;29;English;1;Female;KZN;C;Product3;2011;1;Cash;6
4433;29;English;3;Male;KZN;G;Product5;2010;1;Cash;2
4437;29;English;2;Male;KZN;F;Product6;2008;1;Cash;2
4443;29;English;1;Male;KZN;H;Product8;2007;0;Debit;5
4457;29;English;2;Male;KZN;A;Product1;2009;0;Debit;4
4459;29;English;2;Male;KZN;I;Product3;2012;1;Cash;2
4469;29;English;2;Male;KZN;G;Product5;2012;0;Debit;5
4493;29;English;2;Male;KZN;I;Product3;2002;1;Cash;2
4513;29;English;2;Male;KZN;H;Product3;2012;1;Cash;2
4521;29;English;3;Male;KZN;;Product1;2010;0;Cash;4
4528;29;English;2;Female;KZN;D;Product3;2012;0;Cash;6
4533;29;English;2;Male;KZN;A;Product1;2009;1;Debit;4
4537;29;English;2;Male;KZN;;Product4;2013;0;Cash;6
4547;29;English;1;Male;KZN;F;Product6;2011;0;Cash;2
4555;29;English;3;Female;KZN;;Product3;2010;1;Cash;6
4556;29;English;2;Male;KZN;F;Product3;2009;1;Cash;2
4567;29;English;2;Female;KZN;C;Product3;2010;0;Debit;5
4581;29;English;2;Male;KZN;I;Product3;2012;1;Cash;2
4587;29;English;2;Male;KZN;;Product6;2012;0;Cash;6
4601;29;English;2;Female;KZN;H;Product3;2010;0;Cash;2
4613;29;English;1;Male;KZN;I;Product3;2010;0;Cash;2
4619;29;English;3;Male;KZN;B;Product10;2011;0;Debit;4
4620;29;English;2;Female;KZN;H;Product3;2009;0;Cash;2
4637;29;English;2;Female;KZN;I;Product3;2012;1;Cash;2
4639;29;English;2;Male;KZN;;Product3;2013;1;Cash;6
4646;29;English;2;Female;KZN;E;Product3;2009;1;Cash;6
4649;29;English;1;Female;KZN;C;Product3;2012;1;Debit;5
4650;29;English;2;Female;KZN;;Product3;2013;0;Cash;6
4659;29;English;2;Female;KZN;;Product3;2010;0;Cash;6
4666;29;English;1;Male;KZN;H;Product6;2010;0;Debit;5
4667;29;English;3;Female;KZN;E;Product1;1991;0;Debit;7
4672;29;English;1;Female;KZN;E;Product1;2006;0;Debit;5
4676;29;English;2;Female;KZN;;Product3;2012;1;Cash;6
4677;29;English;2;Female;KZN;G;Product3;2012;0;Debit;5
4681;29;English;2;Male;KZN;H;Product3;2012;0;Cash;2
4690;29;English;1;Male;KZN;;Product8;2013;0;Cash;6
4705;29;English;3;Female;KZN;E;Product1;2009;1;Cash;4
4707;29;English;2;Female;KZN;H;Product3;2008;1;Cash;2
4709;29;English;3;Male;KZN;A;Product6;2009;0;Cash;6
4727;29;English;2;Male;KZN;H;Product3;2009;0;Cash;2
4737;29;English;2;Male;KZN;E;Product3;2010;0;Debit;5
4738;29;English;2;Female;KZN;C;Product3;2010;1;Cash;6
4744;29;English;1;Female;KZN;;Product1;2003;0;Cash;6
4759;29;English;2;Male;KZN;;Product4;2013;0;Cash;6
4770;29;English;2;Female;KZN;F;Product5;2012;0;Debit;5
4774;29;English;3;Male;KZN;A;Product1;2010;1;Cash;4
4784;29;English;2;Female;KZN;C;Product6;2012;0;Debit;5
4800;29;English;2;Female;KZN;H;Product3;2011;1;Cash;2
4807;29;English;3;Male;KZN;;Product3;2013;0;Debit;6
4808;29;English;2;Male;KZN;I;Product3;2011;1;Cash;2
4809;29;English;2;Female;KZN;;Product3;2013;1;Cash;6
4812;29;English;2;Male;KZN;G;Product1;2009;1;Cash;4
4814;29;English;2;Male;KZN;H;Product3;2010;1;Cash;2
4837;29;English;1;Female;KZN;C;Product1;2007;0;Cash;2
4838;29;English;2;Male;KZN;I;Product3;2010;1;Cash;2
4851;29;English;2;Male;KZN;D;Product3;2010;1;Cash;6
4865;29;English;2;Female;KZN;A;Product3;2010;0;Debit;5
4872;29;English;2;Female;KZN;I;Product6;2013;0;Cash;2
4886;29;English;2;Male;KZN;I;Product10;2009;1;Cash;2
4894;29;English;2;Male;KZN;C;Product3;2012;1;Cash;2
4895;29;English;3;Female;KZN;G;Product1;2012;1;Cash;2
4897;29;English;3;Female;KZN;G;Product1;2009;1;Cash;4
4910;29;English;2;Male;KZN;F;Product3;2012;1;Cash;2
4911;29;English;2;Male;KZN;;Product3;2012;1;Cash;6
4915;29;English;2;Male;KZN;H;Product3;2012;1;Cash;2
4929;29;English;3;Female;KZN;G;Product3;2010;0;Debit;5
4931;29;English;2;Male;KZN;I;Product3;2010;0;Cash;2
4932;29;English;2;Female;KZN;E;Product3;2012;0;Cash;2
4945;29;English;2;Female;KZN;H;Product3;2010;0;Cash;2
4947;29;English;2;Male;KZN;H;Product6;2010;1;Cash;2
4966;29;English;2;Male;KZN;;Product1;2013;1;Cash;6
4968;29;English;2;Female;KZN;;Null;2013;0;Cash;6
4981;29;English;2;Male;KZN;G;Product3;2012;0;Cash;2
4987;30;English;2;Female;KZN;I;Product3;2011;1;Cash;2
4993;30;English;2;Male;KZN;B;Product3;2010;1;Cash;6
4998;30;English;2;Female;KZN;;Product6;2013;0;Cash;6
5006;30;English;2;Male;KZN;;Product3;2010;1;Cash;6
5013;30;English;3;Male;KZN;H;Product3;2009;1;Cash;2
5019;30;English;2;Male;KZN;I;Product3;2012;0;Cash;2
5022;30;English;3;Male;KZN;A;Product1;2007;0;Cash;4
5033;30;English;2;Male;KZN;H;Product3;2011;0;Cash;2
5037;30;English;2;Female;KZN;G;Product3;2012;1;Cash;2
5045;30;English;2;Male;KZN;D;Product3;2009;0;Debit;5
5049;30;English;1;Female;KZN;C;Product3;2010;0;Debit;5
5059;30;English;2;Male;KZN;G;Product3;2011;1;Cash;2
5064;30;English;1;Male;KZN;A;Product1;2006;0;Debit;5
5089;30;English;2;Male;KZN;H;Product3;2008;1;Cash;2
5096;30;English;3;Male;KZN;;Product5;2010;1;Cash;6
5097;30;English;3;Male;KZN;C;Product1;2012;0;Cash;4
5102;30;English;2;Male;KZN;;Product3;2011;0;Cash;6
5104;30;English;3;Female;KZN;;Product3;2011;1;Cash;6
5108;30;English;2;Male;KZN;C;Product3;2012;1;Cash;6
5112;30;English;2;Female;KZN;B;Product3;2008;0;Debit;5
5113;30;English;3;Female;KZN;;Product3;2013;1;Cash;6
5120;30;English;3;Female;KZN;F;Product1;2011;0;Cash;4
5121;30;English;3;Male;KZN;;Product3;2010;1;Cash;6
5134;30;English;3;Female;KZN;F;Product3;2011;1;Cash;2
5135;30;English;2;Male;KZN;;Product3;2011;1;Cash;6
5138;30;English;3;Male;KZN;;Product3;2009;1;Cash;6
5144;30;English;3;Male;KZN;G;Product3;2011;0;Cash;6
5168;30;English;2;Female;KZN;F;Product3;2010;0;Debit;5
5170;30;English;2;Female;KZN;;Product3;2010;0;Cash;6
5177;30;English;2;Male;KZN;C;Product3;2008;0;Debit;5
5193;30;English;2;Male;KZN;G;Product3;2010;0;Cash;6
5203;30;English;3;Male;KZN;B;Product1;2008;1;Cash;4
5215;30;English;1;Male;KZN;B;Product3;2005;1;Cash;2
5223;30;English;3;Male;KZN;F;Product1;2004;0;Debit;4
5224;30;English;2;Male;KZN;C;Product1;2009;1;Cash;4
5227;30;English;2;Female;KZN;;Product3;2013;1;Cash;6
5228;30;English;2;Male;KZN;I;Product6;2012;1;Cash;2
5230;30;English;2;Male;KZN;G;Product1;2008;0;Debit;5
5234;30;English;2;Female;KZN;H;Product3;2010;1;Cash;2
5237;30;English;3;Male;KZN;;Product1;2011;1;Cash;4
5238;30;English;2;Male;KZN;H;Product3;2010;1;Cash;2
5243;30;English;2;Male;KZN;E;Product3;2010;1;Cash;2
5246;30;English;2;Female;KZN;;Product3;2013;0;Cash;6
5250;30;English;2;Female;KZN;;Product3;2013;0;Cash;6
5253;30;English;2;Female;KZN;H;Product3;2009;1;Cash;2
5254;30;English;2;Female;KZN;G;Product3;2011;0;Cash;2
5255;30;English;2;Female;KZN;F;Product1;2012;1;Cash;2
5259;30;English;1;Male;KZN;D;Product1;2012;0;Debit;5
5261;30;English;2;Male;KZN;;Product3;2013;0;Cash;6
5264;30;English;2;Female;KZN;;Product6;2011;1;Cash;6
5270;30;English;2;Male;KZN;H;Product3;2009;0;Debit;5
5273;30;English;2;Female;KZN;;Product3;2010;0;Cash;6
5274;30;English;2;Female;KZN;;Product3;2013;0;Cash;6
5279;30;English;3;Male;KZN;;Product3;2013;1;Cash;6
5280;30;English;1;Female;KZN;C;Product1;2009;0;Cash;2
5288;30;English;2;Female;KZN;I;Product5;2013;0;Cash;2
5314;30;English;1;Male;KZN;;Product3;2007;1;Cash;6
5321;30;English;2;Male;KZN;;Null;2013;0;Cash;6
5330;30;English;2;Male;KZN;;Product3;2013;0;Debit;5
5335;30;English;2;Male;KZN;D;Product6;2012;1;Cash;2
5344;30;English;2;Female;KZN;I;Product3;2012;1;Cash;2
5358;30;English;2;Male;KZN;I;Product6;2010;0;Cash;2
5361;30;English;2;Male;KZN;I;Product6;2012;0;Cash;2
5368;30;English;2;Male;KZN;C;Product3;2012;0;Cash;6
5376;30;English;2;Female;KZN;;Product3;2013;0;Cash;6
5383;30;English;2;Female;KZN;G;Product3;2008;0;Cash;2
5393;30;English;2;Female;KZN;C;Product3;2010;1;Debit;5
5407;30;English;2;Female;KZN;;Product4;2013;0;Cash;6
5409;30;English;3;Female;KZN;I;Product3;2010;0;Cash;2
5423;30;English;2;Female;KZN;F;Product3;2012;1;Cash;2
5429;30;English;2;Female;KZN;G;Product10;2008;1;Cash;2
5433;30;English;1;Female;KZN;G;Product3;2012;0;Cash;6
5434;30;English;2;Male;KZN;H;Product3;2012;1;Cash;2
5440;30;English;2;Female;KZN;A;Product1;2011;0;Cash;6
5441;30;English;2;Female;KZN;;Product3;2013;0;Cash;6
5448;30;English;1;Male;KZN;D;Product3;2003;1;Cash;2
5455;30;English;1;Female;KZN;H;Product3;2011;0;Cash;2
5462;30;English;2;Male;KZN;E;Product3;2008;1;Cash;2
5465;30;English;2;Male;KZN;F;Product3;2011;1;Debit;5
5467;30;English;1;Male;KZN;C;Product8;2008;1;Cash;6
5469;30;English;2;Male;KZN;A;Product3;2010;1;Cash;6
5482;30;English;2;Female;KZN;D;Product3;2012;1;Cash;6
5490;30;English;2;Female;KZN;;Product6;2013;0;Cash;6
5492;30;English;2;Female;KZN;H;Product5;2012;0;Cash;2
5497;30;English;2;Male;KZN;E;Product1;2011;0;Debit;5
5508;30;English;2;Male;KZN;;Product3;2013;1;Cash;6
5514;30;English;1;Female;KZN;F;Product3;2008;0;Debit;5
5517;30;English;2;Female;KZN;G;Product3;2008;1;Cash;2
5518;30;English;1;Male;KZN;F;Product3;2009;0;Debit;5
5524;30;English;2;Male;KZN;H;Product3;2012;1;Cash;2
5528;30;English;2;Male;KZN;H;Product6;2012;1;Cash;2
5529;30;English;2;Female;KZN;G;Product3;2008;1;Cash;2
5544;30;English;1;Male;KZN;G;Product1;2008;0;Debit;5
5547;30;English;2;Female;KZN;G;Product6;2012;1;Debit;5
5559;30;English;2;Female;KZN;G;Product6;2009;1;Debit;2
5571;30;English;2;Female;KZN;I;Product10;2009;1;Cash;2
5579;30;English;2;Female;KZN;;Product4;2013;0;Cash;6
5584;30;English;2;Female;KZN;F;Product3;2009;1;Cash;6
5589;30;English;3;Male;KZN;C;Product1;2007;0;Debit;4
5598;30;English;2;Male;KZN;B;Product6;2010;0;Debit;5
5600;30;English;2;Male;KZN;C;Product3;2013;1;Debit;5
5610;30;English;2;Female;KZN;E;Product3;2007;1;Cash;2
5611;30;English;2;Male;KZN;;Product5;2013;0;Cash;6
5617;30;English;2;Female;KZN;H;Product3;2011;1;Cash;2
5624;30;English;3;Female;KZN;C;Product1;2010;1;Cash;4
5625;30;English;2;Female;KZN;H;Product3;2012;1;Debit;2
5629;30;English;2;Male;KZN;G;Product3;2010;1;Cash;2
5635;30;English;1;Female;KZN;G;Product1;2008;1;Cash;2
5641;30;English;2;Female;KZN;C;Product3;2010;1;Cash;2
5646;30;English;2;Male;KZN;F;Product3;2011;1;Cash;2
5650;30;English;2;Female;KZN;F;Product3;2011;1;Cash;2
5657;30;English;2;Male;KZN;C;Product3;2011;1;Cash;6
5663;30;English;2;Female;KZN;I;Product6;2012;0;Cash;2
5680;30;English;3;Male;KZN;I;Product3;2012;1;Cash;2
5699;30;English;2;Male;KZN;H;Product10;2012;1;Cash;2
5701;30;English;2;Male;KZN;;Product3;2013;1;Cash;6
5705;30;English;3;Female;KZN;G;Product3;2007;1;Debit;5
5714;30;English;2;Male;KZN;D;Product3;2010;0;Cash;2
5724;30;English;3;Male;KZN;C;Product1;2006;0;Debit;4
5727;30;English;2;Male;KZN;F;Product3;2009;1;Cash;2
5728;30;English;2;Female;KZN;;Product3;2013;0;Cash;6
5742;30;English;2;Male;KZN;B;Product1;2009;0;Debit;5
5744;30;English;1;Female;KZN;I;Product1;2007;0;Cash;2
5748;30;English;3;Male;KZN;I;Product3;2009;0;Debit;2
5750;30;English;3;Female;KZN;;Product3;2010;0;Cash;6
5763;30;English;2;Male;KZN;;Null;2013;0;Cash;6
5780;30;English;2;Female;KZN;;Product5;2013;0;Cash;6
5792;30;English;3;Male;KZN;F;Product3;2010;0;Cash;6
5795;30;English;2;Female;KZN;;Product3;2013;0;Debit;6
5812;30;English;2;Male;KZN;E;Product6;2010;0;Cash;2
5817;30;English;2;Female;KZN;H;Product3;2011;1;Cash;2
5820;30;English;3;Male;KZN;;Product1;2011;0;Cash;4
5821;30;English;3;Female;KZN;C;Product3;2010;0;Debit;5
5823;30;English;3;Female;KZN;C;Product1;2009;0;Debit;4
5827;30;English;2;Male;KZN;H;Product6;2010;1;Cash;2
5846;30;English;2;Male;KZN;C;Product3;2013;0;Debit;5
5854;30;English;3;Male;KZN;G;Product3;2011;0;Cash;2
5879;30;English;2;Female;KZN;;Product5;2013;0;Cash;6
5899;30;English;4;Female;KZN;;Product1;2013;1;Cash;4
5907;30;English;1;Male;KZN;A;Product3;2010;0;Debit;5
5911;30;English;2;Male;KZN;H;Product3;2010;1;Cash;2
5914;30;English;2;Female;KZN;;Product6;2012;1;Cash;6
5924;30;English;3;Male;KZN;G;Product6;2009;0;Cash;2
